what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1455571284475
locale,sysinfo,,,"en_US",1455571284475
processors,sysinfo,,,"4",1455571284475
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1455571284475
java.runtime.version,sysinfo,,,"1.7.0_55-b13",1455571284475
java.specification.name,sysinfo,,,"Java Platform API Specification",1455571284475
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455571284475
java.specification.version,sysinfo,,,"1.7",1455571284475
java.vendor,sysinfo,,,"Oracle Corporation",1455571284475
java.version,sysinfo,,,"1.7.0_55",1455571284475
java.vm.info,sysinfo,,,"mixed mode",1455571284475
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1455571284475
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455571284475
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455571284475
java.vm.specification.version,sysinfo,,,"1.7",1455571284475
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455571284475
java.vm.version,sysinfo,,,"24.55-b03",1455571284475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455571288500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455571292238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455571302251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455572143195
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1455572150730
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1455572151178
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1455572151278
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1455572151347
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1455572151414
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1455572151896
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1455572151896
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1455572151918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455572186631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455572878508
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1455572890204
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455572917024
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455572921177
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455572939929
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455572960040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455573013497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455573024602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455573090450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455573142077
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1455573228962
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1455573228991
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1455573229076
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1455573229080
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1455573239522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1455573250119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1455573259748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1455573266242
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455573272808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455573278520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455573278735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1455573281600
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1455573287719
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1455573288148
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1455573288180
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1455573288327
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1455573288482
started,bundle,org.eclipse.birt.report.debug.ui,2.6.2.r262_v20110127,"org.eclipse.birt.report.debug.ui",1455573288574
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1455573289926
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1455573289968
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1455573310781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1455573314787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1455573319221
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1455573319560
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1455573319597
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1455573319920
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1455573319975
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1455573320027
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1455573320036
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1455573320038
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1455573320116
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1455573320121
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1455573320193
