what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487533471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487536767
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487554047
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487558363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487579049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487591576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487625695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419487632897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487633255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487635574
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487646782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487686929
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487695916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487714114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487715163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419487721723
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487732699
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487793873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419487817257
