what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1419207298518
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1419207298552
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1419207298622
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1419207298639
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1419207298815
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1419207298833
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1419207298865
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419207299511
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419207313733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419207335917
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419207338531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419207340303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419207345843
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419207348623
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419207349695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419207353867
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419207356123
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419207363446
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419207367102
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1419207369872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1419207371036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419207375825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419207444873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419207632204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419207634264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419214360610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419214478073
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419220976686
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1419220996924
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1419220997604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221014225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221023019
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419221024502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419221028079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221038584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221082326
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1419221095526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221099119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221114495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419221122831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419228992567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1419229004714
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1419229011144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419229030232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1419229036644
