what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416035505920
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1416035508695
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416035524061
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416035526152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035538164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035546454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035551848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035556306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035567503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035580582
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416035580769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416035580832
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416035603904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035610642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035610845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035614497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035643678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035672189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416035704508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416035731672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416035733617
